prolific_pid,drawing_category,response,sketch_id,age,correct,child_id
609551c1ade88f8463666fb8,Car,Car,99-016.png,8,TRUE,99
609551c1ade88f8463666fb8,Hat,Hat,54-014.png,6,TRUE,54
609551c1ade88f8463666fb8,Chair,Chair,98-008.png,8,TRUE,98
609551c1ade88f8463666fb8,Car,Car,112-013.png,9,TRUE,112
609551c1ade88f8463666fb8,House,House,30-013.png,5,TRUE,30
609551c1ade88f8463666fb8,Bird,Bird,12-009.png,4,TRUE,12
609551c1ade88f8463666fb8,Chair,Chair,72-015.png,7,TRUE,72
609551c1ade88f8463666fb8,Bicycle,Rabbit,32-009.png,5,FALSE,32
609551c1ade88f8463666fb8,Rabbit,Rabbit,71-005.png,7,TRUE,71
609551c1ade88f8463666fb8,Cup,Cup,30-011.png,5,TRUE,30
609551c1ade88f8463666fb8,Bird,Bird,99-014.png,8,TRUE,99
609551c1ade88f8463666fb8,Airplane,Airplane,74-015.png,7,TRUE,74
609551c1ade88f8463666fb8,Cat,Cat,112-016.png,9,TRUE,112
609551c1ade88f8463666fb8,Cat,Cat,72-014.png,7,TRUE,72
609551c1ade88f8463666fb8,Cup,Cup,97-008.png,8,TRUE,97
609551c1ade88f8463666fb8,Hat,Hat,71-006.png,7,TRUE,71
609551c1ade88f8463666fb8,Tree,Tree,111-008.png,9,TRUE,111
609551c1ade88f8463666fb8,Watch,Watch,111-015.png,9,TRUE,111
609551c1ade88f8463666fb8,Hat,Hat,112-014.png,9,TRUE,112
609551c1ade88f8463666fb8,Airplane,Watch,100-014.png,8,FALSE,100
609551c1ade88f8463666fb8,Airplane,Airplane,41-005.png,6,TRUE,41
609551c1ade88f8463666fb8,Rabbit,Rabbit,30-014.png,5,TRUE,30
609551c1ade88f8463666fb8,Cup,Cup,71-007.png,7,TRUE,71
609551c1ade88f8463666fb8,Tree,Tree,10-011.png,4,TRUE,10
609551c1ade88f8463666fb8,Chair,Chair,31-010.png,5,TRUE,31
609551c1ade88f8463666fb8,Hat,House,30-012.png,5,FALSE,30
609551c1ade88f8463666fb8,House,House,10-009.png,4,TRUE,10
609551c1ade88f8463666fb8,Cup,Cup,111-006.png,9,TRUE,111
609551c1ade88f8463666fb8,Chair,Chair,55-013.png,6,TRUE,55
609551c1ade88f8463666fb8,Airplane,Tree,33-005.png,5,FALSE,33
609551c1ade88f8463666fb8,Watch,Watch,71-015.png,7,TRUE,71
609551c1ade88f8463666fb8,Rabbit,Cat,54-016.png,6,FALSE,54
609551c1ade88f8463666fb8,Chair,Rabbit,11-013.png,4,FALSE,11
609551c1ade88f8463666fb8,Hat,Hat,97-005.png,8,TRUE,97
609551c1ade88f8463666fb8,Cat,Cat,31-009.png,5,TRUE,31
609551c1ade88f8463666fb8,Airplane,Hat,13-006.png,4,FALSE,13
609551c1ade88f8463666fb8,House,House,111-014.png,9,TRUE,111
609551c1ade88f8463666fb8,House,House,54-015.png,6,TRUE,54
609551c1ade88f8463666fb8,Bird,Hat,32-012.png,5,FALSE,32
609551c1ade88f8463666fb8,Hat,Hat,10-015.png,4,TRUE,10
609551c1ade88f8463666fb8,Car,Watch,11-012.png,4,FALSE,11
609551c1ade88f8463666fb8,Cup,Hat,10-005.png,4,FALSE,10
609551c1ade88f8463666fb8,House,House,97-011.png,8,TRUE,97
609551c1ade88f8463666fb8,Cat,Rabbit,11-008.png,4,FALSE,11
609551c1ade88f8463666fb8,Tree,Tree,54-011.png,6,TRUE,54
609551c1ade88f8463666fb8,Bicycle,Bicycle,113-011.png,9,TRUE,113
609cff7fe52cde12237d9188,Cat,Hat,18-010.png,4,FALSE,18
609cff7fe52cde12237d9188,Bird,Bird,119-005.png,9,TRUE,119
609cff7fe52cde12237d9188,Hat,Bicycle,45-009.png,6,FALSE,45
609cff7fe52cde12237d9188,Chair,Car,18-014.png,4,FALSE,18
609cff7fe52cde12237d9188,Rabbit,House,15-006.png,4,FALSE,15
609cff7fe52cde12237d9188,Hat,Car,15-016.png,4,FALSE,15
609cff7fe52cde12237d9188,Bicycle,Car,39-009.png,5,FALSE,39
609cff7fe52cde12237d9188,Watch,Airplane,100-016.png,8,FALSE,100
609cff7fe52cde12237d9188,House,House,37-014.png,5,TRUE,37
609cff7fe52cde12237d9188,Airplane,Bird,19-013.png,4,FALSE,19
609cff7fe52cde12237d9188,Bicycle,Car,47-009.png,6,FALSE,47
609cff7fe52cde12237d9188,Airplane,Bird,47-016.png,6,FALSE,47
609cff7fe52cde12237d9188,Rabbit,Cat,82-009.png,8,FALSE,82
609cff7fe52cde12237d9188,House,House,76-016.png,7,TRUE,76
609cff7fe52cde12237d9188,Car,Hat,18-009.png,4,FALSE,18
609cff7fe52cde12237d9188,House,House,45-010.png,6,TRUE,45
609cff7fe52cde12237d9188,Airplane,Chair,39-008.png,5,FALSE,39
609cff7fe52cde12237d9188,Chair,Cat,79-010.png,7,FALSE,79
609cff7fe52cde12237d9188,Cat,Cat,84-016.png,8,TRUE,84
609cff7fe52cde12237d9188,Watch,Tree,14-008.png,4,FALSE,14
609cff7fe52cde12237d9188,Rabbit,Rabbit,76-005.png,7,TRUE,76
609cff7fe52cde12237d9188,Tree,Tree,75-015.png,7,TRUE,75
609cff7fe52cde12237d9188,Cup,Cup,117-006.png,9,TRUE,117
609cff7fe52cde12237d9188,Bicycle,Chair,19-014.png,4,FALSE,19
609cff7fe52cde12237d9188,House,House,116-015.png,9,TRUE,116
609cff7fe52cde12237d9188,Chair,Chair,118-006.png,9,TRUE,118
609cff7fe52cde12237d9188,Bicycle,Bicycle,79-013.png,7,TRUE,79
609cff7fe52cde12237d9188,Chair,Chair,46-012.png,6,TRUE,46
609cff7fe52cde12237d9188,Airplane,Car,120-005.png,9,FALSE,120
609cff7fe52cde12237d9188,Airplane,Airplane,87-005.png,8,TRUE,87
609cff7fe52cde12237d9188,Cup,Cup,37-010.png,5,TRUE,37
609cff7fe52cde12237d9188,Cup,Cup,83-011.png,8,TRUE,83
609cff7fe52cde12237d9188,Cat,Cat,78-010.png,7,TRUE,78
609cff7fe52cde12237d9188,Watch,Bicycle,43-008.png,6,FALSE,43
609cff7fe52cde12237d9188,Car,Car,86-007.png,8,TRUE,86
609cff7fe52cde12237d9188,Rabbit,Cat,44-016.png,6,FALSE,44
609cff7fe52cde12237d9188,Tree,Tree,15-007.png,4,TRUE,15
609cff7fe52cde12237d9188,Chair,Chair,38-007.png,5,TRUE,38
609cff7fe52cde12237d9188,Airplane,Airplane,79-012.png,7,TRUE,79
609cff7fe52cde12237d9188,Cat,Cat,47-008.png,6,TRUE,47
609cff7fe52cde12237d9188,Watch,Watch,114-009.png,9,TRUE,114
609cff7fe52cde12237d9188,Cup,Cup,17-014.png,4,TRUE,17
609cff7fe52cde12237d9188,Watch,Hat,75-006.png,7,FALSE,75
609cff7fe52cde12237d9188,Rabbit,Cat,116-016.png,9,FALSE,116
609cff7fe52cde12237d9188,Bicycle,Bicycle,118-007.png,9,TRUE,118
609cff7fe52cde12237d9188,Cup,Cup,46-013.png,6,TRUE,46
609cff7fe52cde12237d9188,House,Chair,16-014.png,4,FALSE,16
609cff7fe52cde12237d9188,Bird,Bird,86-014.png,8,TRUE,86
609cff7fe52cde12237d9188,Hat,Cup,37-011.png,5,FALSE,37
609cff7fe52cde12237d9188,Car,Car,120-008.png,9,TRUE,120
609cff7fe52cde12237d9188,Tree,Tree,115-016.png,9,TRUE,115
609cff7fe52cde12237d9188,Bicycle,Car,86-010.png,8,FALSE,86
609cff7fe52cde12237d9188,Rabbit,Cat,36-005.png,5,FALSE,36
609cff7fe52cde12237d9188,Watch,Watch,35-014.png,5,TRUE,35
609cff7fe52cde12237d9188,House,House,83-012.png,8,TRUE,83
609cff7fe52cde12237d9188,Bird,Bird,79-005.png,7,TRUE,79
609cff7fe52cde12237d9188,Bird,Cat,47-005.png,6,FALSE,47
609cff7fe52cde12237d9188,Tree,Tree,81-009.png,8,TRUE,81
609cff7fe52cde12237d9188,Hat,Cup,117-013.png,9,FALSE,117
609cff7fe52cde12237d9188,Chair,Chair,84-011.png,8,TRUE,84
609cff7fe52cde12237d9188,Cat,Cat,118-005.png,9,TRUE,118
609cff7fe52cde12237d9188,Bird,Rabbit,39-015.png,5,FALSE,39
609cff7fe52cde12237d9188,Car,Airplane,39-006.png,5,FALSE,39
609cff7fe52cde12237d9188,Cat,Rabbit,39-007.png,5,FALSE,39
609cff7fe52cde12237d9188,Hat,Hat,83-010.png,8,TRUE,83
609cff7fe52cde12237d9188,Car,Car,79-008.png,7,TRUE,79
609cff7fe52cde12237d9188,Hat,Cup,77-008.png,7,FALSE,77
609cff7fe52cde12237d9188,Tree,Tree,36-006.png,5,TRUE,36
609cff7fe52cde12237d9188,Tree,Tree,43-012.png,6,TRUE,43
609cff7fe52cde12237d9188,Car,Car,47-006.png,6,TRUE,47
609cff7fe52cde12237d9188,Cup,Cup,77-005.png,7,TRUE,77
609cff7fe52cde12237d9188,Bird,Cup,18-013.png,4,FALSE,18
60df4ddc673cac54d4858b00,Car,Car,64-014.png,7,TRUE,64
60df4ddc673cac54d4858b00,Chair,Chair,57-009.png,6,TRUE,57
60df4ddc673cac54d4858b00,Rabbit,Bird,64-007.png,7,FALSE,64
60df4ddc673cac54d4858b00,Car,Car,2-016.png,4,TRUE,2
60df4ddc673cac54d4858b00,Rabbit,Bicycle,23-008.png,5,FALSE,23
60df4ddc673cac54d4858b00,Chair,Chair,2-005.png,4,TRUE,2
60df4ddc673cac54d4858b00,Bicycle,Car,2-012.png,4,FALSE,2
60df4ddc673cac54d4858b00,Airplane,Airplane,103-005.png,9,TRUE,103
60df4ddc673cac54d4858b00,Cup,Cup,23-013.png,5,TRUE,23
60df4ddc673cac54d4858b00,Bird,Bird,103-015.png,9,TRUE,103
60df4ddc673cac54d4858b00,Car,Airplane,23-011.png,5,FALSE,23
60df4ddc673cac54d4858b00,Watch,Watch,89-009.png,8,TRUE,89
60df4ddc673cac54d4858b00,Car,Car,57-013.png,6,TRUE,57
60df4ddc673cac54d4858b00,Bicycle,Car,23-016.png,5,FALSE,23
60df4ddc673cac54d4858b00,Cat,Bird,64-006.png,7,FALSE,64
60df4ddc673cac54d4858b00,Hat,Chair,2-006.png,4,FALSE,2
60df4ddc673cac54d4858b00,Hat,Hat,103-009.png,9,TRUE,103
60df4ddc673cac54d4858b00,Tree,Tree,57-005.png,6,TRUE,57
60df4ddc673cac54d4858b00,Cup,Cup,2-007.png,4,TRUE,2
60df4ddc673cac54d4858b00,Chair,Chair,89-007.png,8,TRUE,89
60df4ddc673cac54d4858b00,Cup,Cup,64-011.png,7,TRUE,64
60df4ddc673cac54d4858b00,Cat,Bird,56-013.png,6,FALSE,56
60df4ddc673cac54d4858b00,Airplane,Airplane,2-013.png,4,TRUE,2
60df4ddc673cac54d4858b00,Rabbit,Cat,57-016.png,6,FALSE,57
60df4ddc673cac54d4858b00,Airplane,Airplane,23-012.png,5,TRUE,23
60df4ddc673cac54d4858b00,Cup,Cup,103-006.png,9,TRUE,103
60df4ddc673cac54d4858b00,Hat,Hat,64-013.png,7,TRUE,64
60df4ddc673cac54d4858b00,Tree,Tree,103-007.png,9,TRUE,103
60df4ddc673cac54d4858b00,House,House,89-015.png,8,TRUE,89
60df4ddc673cac54d4858b00,Tree,Tree,23-009.png,5,TRUE,23
60df4ddc673cac54d4858b00,Cat,Cat,89-010.png,8,TRUE,89
60df4ddc673cac54d4858b00,Cat,Cat,2-015.png,4,TRUE,2
60df4ddc673cac54d4858b00,Watch,Watch,103-012.png,9,TRUE,103
60df4ddc673cac54d4858b00,House,House,57-015.png,6,TRUE,57
60df4ddc673cac54d4858b00,Bird,Airplane,2-014.png,4,FALSE,2
60df4ddc673cac54d4858b00,Chair,Chair,103-013.png,9,TRUE,103
60df4ddc673cac54d4858b00,Airplane,Airplane,64-016.png,7,TRUE,64
60df4ddc673cac54d4858b00,House,House,23-015.png,5,TRUE,23
60df4ddc673cac54d4858b00,Hat,Hat,57-007.png,6,TRUE,57
60df4ddc673cac54d4858b00,Chair,Chair,64-012.png,7,TRUE,64
60df4ddc673cac54d4858b00,Hat,Hat,23-014.png,5,TRUE,23
60df4ddc673cac54d4858b00,House,House,103-010.png,9,TRUE,103
60df4ddc673cac54d4858b00,Tree,Tree,2-009.png,4,TRUE,2
60df4ddc673cac54d4858b00,Watch,Watch,64-009.png,7,TRUE,64
60df4ddc673cac54d4858b00,Watch,House,23-007.png,5,FALSE,23
60df4ddc673cac54d4858b00,Tree,Tree,64-010.png,7,TRUE,64
60df4ddc673cac54d4858b00,Cat,Cat,103-011.png,9,TRUE,103
60df4ddc673cac54d4858b00,Airplane,Airplane,89-014.png,8,TRUE,89
60df4ddc673cac54d4858b00,Bird,Chair,23-010.png,5,FALSE,23
60df4ddc673cac54d4858b00,House,House,2-008.png,4,TRUE,2
60df4ddc673cac54d4858b00,Car,Car,89-013.png,8,TRUE,89
60df4ddc673cac54d4858b00,Cup,Cup,57-010.png,6,TRUE,57
60df4ddc673cac54d4858b00,Cup,Cup,89-008.png,8,TRUE,89
60df4ddc673cac54d4858b00,Hat,Chair,89-005.png,8,FALSE,89
60df4ddc673cac54d4858b00,Bird,Bird,57-012.png,6,TRUE,57
60df4ddc673cac54d4858b00,Watch,Watch,57-006.png,6,TRUE,57
60df4ddc673cac54d4858b00,House,House,64-008.png,7,TRUE,64
60df4ddc673cac54d4858b00,Rabbit,Car,2-010.png,4,FALSE,2
60df4ddc673cac54d4858b00,Tree,Tree,89-006.png,8,TRUE,89
60df4ddc673cac54d4858b00,Rabbit,Cat,89-016.png,8,FALSE,89
60df4ddc673cac54d4858b00,Bicycle,Bicycle,103-014.png,9,TRUE,103
60df4ddc673cac54d4858b00,Bird,Airplane,89-012.png,8,FALSE,89
60df4ddc673cac54d4858b00,Chair,Chair,23-005.png,5,TRUE,23
60df4ddc673cac54d4858b00,Cat,Hat,23-006.png,5,FALSE,23
60df4ddc673cac54d4858b00,Bird,Bird,64-005.png,7,TRUE,64
60df4ddc673cac54d4858b00,Bicycle,Bicycle,64-015.png,7,TRUE,64
60df4ddc673cac54d4858b00,Airplane,Car,57-014.png,6,FALSE,57
60df4ddc673cac54d4858b00,Rabbit,Rabbit,103-008.png,9,TRUE,103
60df4ddc673cac54d4858b00,Car,Car,103-016.png,9,TRUE,103
60df4ddc673cac54d4858b00,Bicycle,Bicycle,57-011.png,6,TRUE,57
60df4ddc673cac54d4858b00,Bicycle,Bicycle,89-011.png,8,TRUE,89
60df4ddc673cac54d4858b00,Watch,Watch,2-011.png,4,TRUE,2
60dfd857e293a99dd577f4c8,Tree,Tree,62-016.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Cup,Bird,56-011.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Cat,Cat,22-005.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Chair,Chair,22-006.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Car,Chair,62-007.png,7,FALSE,62
60dfd857e293a99dd577f4c8,Chair,Chair,62-013.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Cat,Cat,85-008.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Cat,Cat,60-013.png,6,TRUE,60
60dfd857e293a99dd577f4c8,Watch,Cup,56-005.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Cat,Bird,20-008.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Car,Chair,56-012.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Chair,Chair,102-010.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Rabbit,Rabbit,102-005.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Bicycle,Airplane,20-015.png,4,FALSE,20
60dfd857e293a99dd577f4c8,House,Airplane,20-010.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Tree,Tree,56-006.png,6,TRUE,56
60dfd857e293a99dd577f4c8,Airplane,Airplane,22-012.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Hat,Hat,62-015.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Hat,Watch,20-006.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Airplane,Airplane,56-009.png,6,TRUE,56
60dfd857e293a99dd577f4c8,Bicycle,Bicycle,22-007.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Bicycle,Airplane,56-007.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Watch,Watch,85-012.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Car,Watch,20-007.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Car,Car,102-011.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Airplane,House,85-013.png,8,FALSE,85
60dfd857e293a99dd577f4c8,Car,Car,22-009.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Airplane,Airplane,20-016.png,4,TRUE,20
60dfd857e293a99dd577f4c8,Tree,Watch,20-012.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Chair,Chair,20-013.png,4,TRUE,20
60dfd857e293a99dd577f4c8,Cat,Cat,102-012.png,9,TRUE,102
60dfd857e293a99dd577f4c8,House,House,62-014.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Cup,Cup,62-012.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Bird,Bird,62-010.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Watch,Watch,102-009.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Tree,Tree,102-014.png,9,TRUE,102
60dfd857e293a99dd577f4c8,House,House,85-016.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Rabbit,Cat,85-010.png,8,FALSE,85
60dfd857e293a99dd577f4c8,Watch,Watch,22-010.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Chair,Chair,85-009.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Bird,Airplane,56-008.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Airplane,Airplane,62-009.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Cat,Cat,62-011.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Rabbit,Bird,56-016.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Hat,Hat,56-014.png,6,TRUE,56
60dfd857e293a99dd577f4c8,Tree,Tree,85-011.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Bicycle,Bicycle,102-015.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Bird,Chair,20-005.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Rabbit,Bird,22-016.png,5,FALSE,22
60dfd857e293a99dd577f4c8,House,House,102-006.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Hat,Hat,22-008.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Hat,Airplane,85-015.png,8,FALSE,85
60dfd857e293a99dd577f4c8,Airplane,Airplane,102-016.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Cup,Cup,20-009.png,4,TRUE,20
60dfd857e293a99dd577f4c8,Bird,Bird,102-013.png,9,TRUE,102
60dfd857e293a99dd577f4c8,House,House,22-013.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Cup,Cup,102-008.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Watch,Rabbit,20-014.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Bird,Airplane,22-011.png,5,FALSE,22
60dfd857e293a99dd577f4c8,Bird,Bird,85-007.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Bicycle,Bicycle,85-006.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Watch,Watch,62-005.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Tree,Tree,22-014.png,5,TRUE,22
60dfd857e293a99dd577f4c8,Rabbit,Cat,62-006.png,7,FALSE,62
60dfd857e293a99dd577f4c8,Cup,Cup,85-014.png,8,TRUE,85
60dfd857e293a99dd577f4c8,House,Hat,56-015.png,6,FALSE,56
60dfd857e293a99dd577f4c8,Car,Car,85-005.png,8,TRUE,85
60dfd857e293a99dd577f4c8,Hat,Hat,102-007.png,9,TRUE,102
60dfd857e293a99dd577f4c8,Bicycle,Bicycle,62-008.png,7,TRUE,62
60dfd857e293a99dd577f4c8,Chair,Chair,56-010.png,6,TRUE,56
60dfd857e293a99dd577f4c8,Rabbit,Hat,20-011.png,4,FALSE,20
60dfd857e293a99dd577f4c8,Cup,Cup,22-015.png,5,TRUE,22
60fd6618f9a377f54dcdf318,Tree,Cat,31-015.png,5,FALSE,31
60fd6618f9a377f54dcdf318,Bird,Cat,31-007.png,5,FALSE,31
60fd6618f9a377f54dcdf318,Bicycle,Bicycle,12-007.png,4,TRUE,12
60fd6618f9a377f54dcdf318,Chair,Chair,55-013.png,6,TRUE,55
60fd6618f9a377f54dcdf318,Chair,Chair,12-012.png,4,TRUE,12
60fd6618f9a377f54dcdf318,Watch,Tree,11-016.png,4,FALSE,11
60fd6618f9a377f54dcdf318,Bird,Bird,99-014.png,8,TRUE,99
60fd6618f9a377f54dcdf318,Bicycle,Bicycle,73-007.png,7,TRUE,73
60fd6618f9a377f54dcdf318,Watch,Chair,98-011.png,8,FALSE,98
60fd6618f9a377f54dcdf318,House,House,72-012.png,7,TRUE,72
60fd6618f9a377f54dcdf318,Airplane,Airplane,12-008.png,4,TRUE,12
60fd6618f9a377f54dcdf318,Car,Car,41-010.png,6,TRUE,41
60fd6618f9a377f54dcdf318,Airplane,Airplane,73-005.png,7,TRUE,73
60fd6618f9a377f54dcdf318,Chair,Chair,112-008.png,9,TRUE,112
60fd6618f9a377f54dcdf318,Hat,Chair,73-011.png,7,FALSE,73
60fd6618f9a377f54dcdf318,Hat,Hat,113-008.png,9,TRUE,113
60fd6618f9a377f54dcdf318,Tree,Tree,98-010.png,8,TRUE,98
60fd6618f9a377f54dcdf318,Cup,Bird,112-009.png,9,FALSE,112
60fd6618f9a377f54dcdf318,Cat,Rabbit,12-011.png,4,FALSE,12
60fd6618f9a377f54dcdf318,Cat,Cat,112-016.png,9,TRUE,112
60fd6618f9a377f54dcdf318,Rabbit,Cat,55-008.png,6,FALSE,55
60fd6618f9a377f54dcdf318,Tree,Tree,55-009.png,6,TRUE,55
60fd6618f9a377f54dcdf318,Cat,Cat,73-009.png,7,TRUE,73
60fd6618f9a377f54dcdf318,Rabbit,Cat,12-015.png,4,FALSE,12
60fd6618f9a377f54dcdf318,House,House,99-010.png,8,TRUE,99
60fd6618f9a377f54dcdf318,Chair,Chair,98-008.png,8,TRUE,98
60fd6618f9a377f54dcdf318,Bird,Chair,12-009.png,4,FALSE,12
60fd6618f9a377f54dcdf318,Cup,Chair,98-015.png,8,FALSE,98
60fd6618f9a377f54dcdf318,Car,House,11-012.png,4,FALSE,11
60fd6618f9a377f54dcdf318,Rabbit,Chair,72-009.png,7,FALSE,72
60fd6618f9a377f54dcdf318,Watch,House,31-016.png,5,FALSE,31
60fd6618f9a377f54dcdf318,Hat,Hat,99-007.png,8,TRUE,99
60fd6618f9a377f54dcdf318,Cup,Hat,31-011.png,5,FALSE,31
60fd6618f9a377f54dcdf318,Bird,Tree,72-016.png,7,FALSE,72
60fd6618f9a377f54dcdf318,Cat,Rabbit,32-014.png,5,FALSE,32
60fd6618f9a377f54dcdf318,Tree,Tree,72-006.png,7,TRUE,72
60fd6618f9a377f54dcdf318,House,House,32-006.png,5,TRUE,32
60fd6618f9a377f54dcdf318,Bird,Cat,113-016.png,9,FALSE,113
60fd6618f9a377f54dcdf318,Rabbit,Cat,32-005.png,5,FALSE,32
60fd6618f9a377f54dcdf318,Bicycle,Bicycle,99-013.png,8,TRUE,99
60fd6618f9a377f54dcdf318,Cup,Chair,72-010.png,7,FALSE,72
60fd6618f9a377f54dcdf318,Airplane,Airplane,41-005.png,6,TRUE,41
60fd6618f9a377f54dcdf318,Bicycle,Cat,32-009.png,5,FALSE,32
60fd6618f9a377f54dcdf318,Hat,Rabbit,55-005.png,6,FALSE,55
60fd6618f9a377f54dcdf318,Watch,Airplane,72-007.png,7,FALSE,72
60fd6618f9a377f54dcdf318,Car,Car,113-015.png,9,TRUE,113
60fd6618f9a377f54dcdf318,Car,Car,73-012.png,7,TRUE,73
60fd6618f9a377f54dcdf318,Watch,Car,112-012.png,9,FALSE,112
60fd6618f9a377f54dcdf318,Airplane,Airplane,113-014.png,9,TRUE,113
60fd6618f9a377f54dcdf318,Rabbit,Tree,112-006.png,9,FALSE,112
60fd6618f9a377f54dcdf318,Cup,Airplane,11-014.png,4,FALSE,11
60fd6618f9a377f54dcdf318,House,House,113-007.png,9,TRUE,113
60fd6618f9a377f54dcdf318,Airplane,Airplane,99-006.png,8,TRUE,99
60fd6618f9a377f54dcdf318,Chair,Chair,31-010.png,5,TRUE,31
60fd6618f9a377f54dcdf318,Hat,Tree,11-005.png,4,FALSE,11
60fd6618f9a377f54dcdf318,Airplane,Rabbit,32-010.png,5,FALSE,32
60fd6618f9a377f54dcdf318,Car,Bicycle,32-011.png,5,FALSE,32
60fd6618f9a377f54dcdf318,House,Bicycle,11-015.png,4,FALSE,11
60fd6618f9a377f54dcdf318,Tree,Bicycle,112-005.png,9,FALSE,112
60fd6618f9a377f54dcdf318,Watch,Airplane,55-010.png,6,FALSE,55
60fd6618f9a377f54dcdf318,Cat,Cat,41-011.png,6,TRUE,41
60fd6618f9a377f54dcdf318,Hat,Chair,31-012.png,5,FALSE,31
60fd6618f9a377f54dcdf318,Tree,Chair,11-007.png,4,FALSE,11
60fd6618f9a377f54dcdf318,Rabbit,Cat,98-007.png,8,FALSE,98
60fd6618f9a377f54dcdf318,Bird,Hat,55-007.png,6,FALSE,55
60fd6618f9a377f54dcdf318,House,House,55-016.png,6,TRUE,55
60fd6618f9a377f54dcdf318,Bicycle,Bicycle,41-009.png,6,TRUE,41
60fd6618f9a377f54dcdf318,Cat,Cat,98-009.png,8,TRUE,98
60fd6618f9a377f54dcdf318,Car,Bicycle,100-012.png,8,FALSE,100
60fd6618f9a377f54dcdf318,Cup,Chair,55-015.png,6,FALSE,55
60fd6618f9a377f54dcdf318,Bicycle,Bicycle,113-011.png,9,TRUE,113
60fd6618f9a377f54dcdf318,Chair,Hat,73-010.png,7,FALSE,73
60fd84bd019682124d96c178,Bicycle,Car,23-016.png,5,FALSE,23
60fd84bd019682124d96c178,Rabbit,Bird,64-007.png,7,FALSE,64
60fd84bd019682124d96c178,Car,Car,103-016.png,9,TRUE,103
60fd84bd019682124d96c178,Bird,Rabbit,2-014.png,4,FALSE,2
60fd84bd019682124d96c178,House,House,57-015.png,6,TRUE,57
60fd84bd019682124d96c178,Airplane,Airplane,89-014.png,8,TRUE,89
60fd84bd019682124d96c178,Cat,Bird,2-015.png,4,FALSE,2
60fd84bd019682124d96c178,House,House,64-008.png,7,TRUE,64
60fd84bd019682124d96c178,Watch,Watch,89-009.png,8,TRUE,89
60fd84bd019682124d96c178,Bird,Bird,103-015.png,9,TRUE,103
60fd84bd019682124d96c178,Bird,Bird,57-012.png,6,TRUE,57
60fd84bd019682124d96c178,Airplane,Airplane,64-016.png,7,TRUE,64
60fd84bd019682124d96c178,Bird,Airplane,89-012.png,8,FALSE,89
60fd84bd019682124d96c178,Cat,Cat,64-006.png,7,TRUE,64
60fd84bd019682124d96c178,Watch,Tree,103-012.png,9,FALSE,103
60fd84bd019682124d96c178,Watch,Watch,57-006.png,6,TRUE,57
60fd84bd019682124d96c178,Bird,Chair,23-010.png,5,FALSE,23
60fd84bd019682124d96c178,Cup,Cup,23-013.png,5,TRUE,23
60fd84bd019682124d96c178,Cat,Cat,23-006.png,5,TRUE,23
60fd84bd019682124d96c178,Tree,Tree,89-006.png,8,TRUE,89
60fd84bd019682124d96c178,Hat,Cup,57-007.png,6,FALSE,57
60fd84bd019682124d96c178,House,House,103-010.png,9,TRUE,103
60fd84bd019682124d96c178,Bicycle,Car,2-012.png,4,FALSE,2
